timestamp,pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_type,event_message,scaling_event,pod_lifetime_seconds
01/01/2023 00:00,pod_28,kube-system,0.076153207,0.338144333,727.8139041,184.8172232,24.37593122,53.318243,0.284385427,Warning,Failed,FALSE,176039
01/01/2023 00:00,pod_29,default,0.986985001,0.067534424,559.4304598,49.65212774,59.98637689,17.76387171,66.97462367,Error,Killed,TRUE,107644
01/01/2023 00:00,pod_30,default,0.190848066,0.131936898,495.5347061,17.83856676,77.45969519,86.10668539,61.7255025,Warning,Killed,TRUE,42844
01/01/2023 00:00,pod_31,kube-system,0.962869773,0.464577119,431.3607867,79.40625678,42.31968204,26.92913771,43.79375192,Warning,OOMKilled,FALSE,190187
01/01/2023 00:00,pod_32,kube-system,0.850823009,0.489201307,511.2440461,112.2596122,55.99301855,69.14169919,9.288989156,Normal,Killed,TRUE,143325
01/01/2023 00:00,pod_33,kube-system,0.496598265,0.768129697,945.7391235,139.3543847,30.57584259,90.03115404,92.25173785,Warning,Completed,TRUE,18006
01/01/2023 00:00,pod_34,prod,0.634165696,0.983374955,0.600367673,28.85496406,27.32520454,4.471203005,48.13825772,Warning,Started,TRUE,107951
01/01/2023 00:00,pod_35,prod,0.124060239,0.950462329,761.4647812,167.794998,83.14917111,85.37414932,88.00685834,Error,Completed,FALSE,184651
01/01/2023 00:00,pod_36,prod,0.207531909,0.46130235,335.9666743,120.5572045,59.75271264,89.94159472,33.09112968,Normal,OOMKilled,FALSE,47859
01/01/2023 00:00,pod_37,dev,0.219779993,0.022485883,176.8045675,175.0197852,91.33552365,15.11515185,28.87315253,Warning,Started,FALSE,55893
01/01/2023 00:00,pod_38,kube-system,0.775788082,0.855085161,975.1996405,67.38398367,57.66021459,98.24423837,62.97576805,Normal,Failed,TRUE,72000
01/01/2023 00:00,pod_39,kube-system,0.134591023,0.442926758,68.64185294,107.6774851,88.64597931,5.975829053,7.614697977,Error,Completed,TRUE,138090
01/01/2023 00:00,pod_40,dev,0.058393233,0.812744082,106.8029907,155.7266564,78.70998589,94.0620039,4.575775134,Normal,Failed,FALSE,11755
01/01/2023 00:00,pod_41,kube-system,0.187148981,0.338561384,244.3312186,69.26555206,61.53798238,44.69528802,53.6476267,Normal,OOMKilled,TRUE,115311
01/01/2023 00:00,pod_42,dev,0.215037163,0.383564071,702.7865222,77.48948373,38.76236153,54.42580656,7.344775974,Error,OOMKilled,FALSE,111717
01/01/2023 00:00,pod_43,default,0.403527649,0.89192322,522.2809115,110.0791366,68.32491622,46.17165802,53.40059633,Error,Completed,TRUE,31845
01/01/2023 00:00,pod_44,prod,0.815754245,0.336865129,809.369023,12.17721911,95.12425702,22.45937242,39.68211652,Warning,Failed,FALSE,107949
01/01/2023 00:00,pod_45,kube-system,0.881286037,0.421394994,947.3596824,174.6748898,50.32150292,22.70838196,92.95146389,Warning,Killed,TRUE,115136
01/01/2023 00:00,pod_46,default,0.527337029,0.930849607,45.93699059,130.1436958,49.89526544,29.98606844,38.68956823,Warning,Completed,TRUE,47361
01/01/2023 00:00,pod_47,kube-system,0.190150875,0.175783424,204.5959869,33.91013081,22.54332222,75.4864118,11.24304787,Normal,Failed,FALSE,158251
01/01/2023 00:00,pod_48,default,0.705137349,0.495562908,601.9316672,145.517373,39.41583191,88.94696589,18.97445885,Error,Completed,FALSE,133787
01/01/2023 00:00,pod_49,default,0.039819725,0.609233293,732.8138547,1.065762095,65.24018866,0.879274647,52.17018923,Normal,Started,TRUE,112116
01/01/2023 00:00,pod_50,dev,0.357965919,0.997332943,731.4303834,144.1828602,33.43807092,16.36961335,38.65032931,Normal,Failed,TRUE,137256
01/01/2023 00:00,pod_51,prod,0.72858261,0.564336429,783.1753843,100.8635691,55.12401926,8.953898611,39.664264,Warning,Completed,FALSE,31941
01/01/2023 00:00,pod_52,kube-system,0.332904378,0.27361492,776.0521859,44.18002729,78.42683578,63.34944517,6.539025153,Warning,Completed,TRUE,141543
01/01/2023 00:00,pod_53,prod,0.268702857,0.129938029,290.8814417,82.5968176,58.99335675,64.9747473,78.05716679,Warning,Started,FALSE,32170
01/01/2023 00:00,pod_54,default,0.500605432,0.795715302,856.6081929,36.14756313,95.90598568,10.77337958,47.22820253,Normal,Killed,FALSE,54172
01/01/2023 00:00,pod_55,prod,0.870810401,0.331623381,688.4785755,106.0757113,84.89177883,26.48509529,86.24053248,Warning,OOMKilled,TRUE,148689
01/01/2023 00:00,pod_56,default,0.012577554,0.137542113,804.556242,50.72727713,62.83720088,4.300101714,17.5498414,Warning,Started,FALSE,11943
01/01/2023 00:00,pod_57,kube-system,0.018706372,0.174685911,355.0159183,149.5378461,87.18182993,15.972823,42.52431652,Normal,Killed,TRUE,180462
01/01/2023 00:00,pod_58,kube-system,0.198945418,0.421582142,728.8000898,100.182335,77.07685106,25.16146295,69.41811394,Normal,OOMKilled,TRUE,144278
01/01/2023 00:00,pod_59,prod,0.635815842,0.044172296,2.505915505,119.5258915,76.86506337,10.18890829,9.408680199,Warning,OOMKilled,TRUE,36906
01/01/2023 00:01,pod_60,default,0.043708125,0.235889255,260.3218985,47.0998524,34.39536135,23.48185927,93.0252093,Warning,Failed,TRUE,94861
01/01/2023 00:01,pod_61,prod,0.277711569,0.722203948,728.7843315,112.2501551,34.96045091,21.42403041,17.08292618,Warning,OOMKilled,TRUE,177731
01/01/2023 00:01,pod_62,dev,0.629241314,0.890514821,191.0835718,132.672316,91.70725078,82.62574476,91.55149132,Normal,Started,FALSE,185592
01/01/2023 00:01,pod_63,dev,0.799849044,0.868098459,910.5431731,26.27760189,50.51492031,36.83421667,39.81686217,Normal,Failed,FALSE,185064
01/01/2023 00:01,pod_64,prod,0.390496826,0.019665599,944.7534159,123.4768657,82.4940507,79.59771531,53.55873241,Error,Failed,TRUE,101436
01/01/2023 00:01,pod_65,kube-system,0.769040519,0.071429527,930.8168083,138.8905237,96.24201172,87.66855013,15.33796596,Normal,OOMKilled,FALSE,110994
01/01/2023 00:01,pod_66,default,0.86370832,0.127063549,383.1271769,116.0563323,56.99955766,45.99149492,66.50913615,Normal,Started,FALSE,162192
01/01/2023 00:01,pod_67,kube-system,0.12999433,0.919066976,616.2304666,154.6364082,54.48223285,9.930028178,38.61858482,Error,Started,FALSE,55156
01/01/2023 00:01,pod_68,prod,0.537290839,0.861386678,903.2279239,198.9402053,92.24805594,3.279126548,48.54312773,Warning,OOMKilled,FALSE,126526
01/01/2023 00:01,pod_69,default,0.171308292,0.553515414,399.1404271,79.32195867,25.31255454,22.56346809,5.985750066,Normal,Started,FALSE,189255
01/01/2023 00:01,pod_70,kube-system,0.005617385,0.837935248,745.929323,178.4516574,87.04919552,96.50181544,12.37617983,Warning,Killed,TRUE,158468
01/01/2023 00:01,pod_71,kube-system,0.100255154,0.97199655,573.7585594,157.2651521,88.64936569,93.78748666,32.71298189,Warning,Failed,TRUE,184520
01/01/2023 00:01,pod_72,kube-system,0.740896272,0.443282242,442.4435666,133.3537058,74.44925011,43.7210455,31.92150858,Error,Failed,TRUE,144001
01/01/2023 00:01,pod_73,default,0.521118322,0.523983438,616.5385662,110.3184192,71.01181421,54.91647584,82.72533782,Normal,OOMKilled,TRUE,137816
01/01/2023 00:01,pod_74,dev,0.334957081,0.336716544,310.2853407,89.52241263,60.73339313,90.81206352,43.74962008,Warning,Completed,TRUE,164331
01/01/2023 00:01,pod_75,dev,0.068461458,0.010030512,899.6953082,11.69040783,64.45643388,55.44565225,19.76835372,Normal,Started,TRUE,37897
01/01/2023 00:01,pod_76,kube-system,0.37063399,0.177860653,157.4228126,146.5966467,31.89568377,68.71879135,43.63171534,Normal,OOMKilled,TRUE,164591
01/01/2023 00:01,pod_77,default,0.752927552,0.70466887,215.7363841,24.84495245,76.0923687,15.50109203,93.37997529,Warning,Killed,FALSE,105057
01/01/2023 00:01,pod_78,kube-system,0.253560513,0.349191373,496.5181137,18.28108621,57.51097362,86.72071022,59.43988071,Normal,Started,FALSE,23345
01/01/2023 00:01,pod_79,prod,0.951256722,0.3008915,798.1522675,36.06838616,44.04335429,10.62527744,8.647269497,Normal,Failed,TRUE,154081
01/01/2023 00:01,pod_80,kube-system,0.669902374,0.322232385,264.567055,158.239484,26.72150719,31.1445134,37.09329458,Normal,Killed,TRUE,60574
01/01/2023 00:01,pod_81,default,0.254523818,0.128415129,235.9088217,60.05887658,78.26011667,65.12902035,64.76299699,Normal,Completed,FALSE,61929
01/01/2023 00:01,pod_82,default,0.723060975,0.589095129,820.4045681,149.1258656,84.90575408,33.59476716,81.7856811,Normal,Started,TRUE,57497
01/01/2023 00:01,pod_83,default,0.376207935,0.346510825,192.0703548,37.89732774,68.5610441,5.899868431,73.03218107,Normal,Failed,TRUE,39218
01/01/2023 00:01,pod_84,prod,0.445574621,0.491815814,520.4451508,42.03115464,96.61520298,2.314730629,37.4964343,Warning,OOMKilled,TRUE,145624
01/01/2023 00:01,pod_85,kube-system,0.637836571,0.687554601,974.6442219,65.05550909,83.50878732,18.04688977,46.40493102,Warning,OOMKilled,TRUE,137836
01/01/2023 00:01,pod_86,kube-system,0.77262323,0.374999646,56.83650617,50.22717155,39.58612506,26.92552838,2.195766603,Warning,Killed,FALSE,177146
01/01/2023 00:01,pod_87,kube-system,0.109964439,0.799736031,284.7152509,191.1851208,76.37516558,17.07250895,40.56891751,Warning,OOMKilled,FALSE,128704
01/01/2023 00:01,pod_88,kube-system,0.431436016,0.517035453,494.8441583,33.9613621,82.27727313,13.87601381,33.60856273,Normal,Failed,FALSE,2601
01/01/2023 00:01,pod_89,dev,0.286545589,0.644649093,29.27060069,78.24667756,82.94797062,31.15269772,61.95298098,Error,Failed,FALSE,74625
01/01/2023 00:01,pod_90,prod,0.952660357,0.464299991,207.8092726,93.40190586,89.41333189,78.42848053,19.37887485,Normal,Completed,FALSE,188955
01/01/2023 00:01,pod_91,dev,0.386570997,0.468603524,45.25484104,48.47591578,51.43826216,96.09179514,32.16890392,Error,OOMKilled,TRUE,21431
01/01/2023 00:01,pod_92,dev,0.002524429,0.719106443,341.8197103,199.0581901,82.17123765,35.30132587,5.153855756,Warning,Started,TRUE,114559
01/01/2023 00:01,pod_93,default,0.137178017,0.93695423,918.801729,123.5889436,98.81100413,29.08282975,40.02175071,Normal,Started,FALSE,105945
01/01/2023 00:01,pod_94,kube-system,0.756779939,0.297846633,592.585496,113.50624,85.68291903,79.99608758,41.02267265,Normal,OOMKilled,FALSE,32772
01/01/2023 00:01,pod_95,dev,0.697431267,0.951731944,444.575054,31.55487589,84.12511718,90.96827532,33.76164308,Normal,OOMKilled,FALSE,181237
01/01/2023 00:01,pod_96,dev,0.104004625,0.361972359,968.2780512,195.6817292,96.26656487,32.87421653,87.10514767,Warning,Completed,TRUE,173364
01/01/2023 00:01,pod_97,prod,0.217853935,0.804688438,336.8438545,150.567694,22.20980944,54.84186319,31.49217207,Error,Failed,FALSE,4467
01/01/2023 00:01,pod_98,prod,0.131663738,0.928829964,338.5860385,137.437153,84.92155519,10.42837359,51.12128982,Normal,Completed,TRUE,32984
01/01/2023 00:01,pod_99,kube-system,0.528059004,0.6726159,790.9305409,155.8436867,88.84084284,82.08761078,93.42854169,Warning,Killed,TRUE,7694
01/01/2023 00:01,pod_100,default,0.619946585,0.822469552,564.0630976,96.36956466,25.63057337,55.0434959,60.44807487,Error,Completed,TRUE,20110
01/01/2023 00:01,pod_101,dev,0.292084484,0.413632333,354.8931323,182.295661,99.42254417,97.79156179,68.4142762,Warning,Failed,TRUE,17988
01/01/2023 00:01,pod_102,prod,0.164891797,0.23660359,583.525532,192.4284832,63.65718248,74.56973952,73.23937529,Error,Started,FALSE,32322
01/01/2023 00:01,pod_103,dev,0.884801127,0.143459824,802.9980235,113.9150923,25.21794996,66.01836562,39.14352148,Normal,Completed,FALSE,111047
01/01/2023 00:01,pod_104,prod,0.474243482,0.533014743,61.56453618,104.5778372,68.31584538,95.81963122,74.03216283,Error,Completed,FALSE,147375
01/01/2023 00:01,pod_105,default,0.663225441,0.633613982,383.6590761,9.903278472,53.43764457,51.8779646,28.49102687,Warning,Started,FALSE,80569
01/01/2023 00:01,pod_106,prod,0.940503554,0.483405968,806.6358589,156.4655042,54.75987075,30.03693357,74.50099255,Warning,Failed,FALSE,129448
01/01/2023 00:01,pod_107,default,0.857483156,0.856172059,656.3592037,59.63626631,58.96538815,55.17470624,39.49680652,Warning,OOMKilled,FALSE,174572
01/01/2023 00:01,pod_108,dev,0.002168473,0.650422077,87.68343969,196.9202472,67.13924174,21.91750447,83.11481524,Normal,OOMKilled,FALSE,120595
01/01/2023 00:01,pod_109,default,0.952638334,0.26531879,394.3304331,176.0781808,29.40630528,78.918204,18.52445915,Warning,OOMKilled,TRUE,50458
01/01/2023 00:01,pod_110,default,0.181702785,0.132201383,385.4474889,145.6254091,52.75487305,22.72390769,78.11330063,Warning,Killed,TRUE,2901
01/01/2023 00:01,pod_111,kube-system,0.957561461,0.594292829,487.4068912,58.73552995,89.32080868,41.09822208,67.19697375,Warning,OOMKilled,FALSE,69867
01/01/2023 00:01,pod_112,kube-system,0.9617228,0.104284675,577.2262929,31.21019715,57.0576814,64.14589108,21.96238222,Warning,OOMKilled,FALSE,108955
01/01/2023 00:01,pod_113,dev,0.32842464,0.388053415,273.2233548,108.9161318,89.46295018,43.90923216,19.30324291,Normal,Started,TRUE,51456
01/01/2023 00:01,pod_114,dev,0.9182026,0.613142348,140.4015706,190.1902579,90.98245547,91.19283923,87.93873804,Normal,Killed,FALSE,99890
01/01/2023 00:01,pod_115,default,0.529818957,0.100593361,464.7015178,195.4677194,54.51910683,33.31284088,84.61012719,Warning,Started,FALSE,16256
01/01/2023 00:01,pod_116,kube-system,0.046204408,0.391874417,11.74538545,106.9006975,42.61325623,37.84239919,20.15814003,Error,OOMKilled,FALSE,121860
01/01/2023 00:01,pod_117,prod,0.761795869,0.193126271,716.4777763,137.3091004,74.13736708,75.33710839,16.16987296,Normal,Completed,TRUE,100901
01/01/2023 00:01,pod_118,kube-system,0.923207097,0.581292256,692.6993005,134.7863927,65.28626341,68.31114348,10.08062279,Error,Completed,TRUE,188949
01/01/2023 00:01,pod_119,prod,0.022045474,0.809121504,757.3662261,140.9485443,89.2950439,15.42266263,63.82095771,Error,Started,FALSE,132328
01/01/2023 00:02,pod_120,default,0.771581931,0.140592383,755.5919052,127.9378915,36.98274914,5.583524523,89.26474846,Warning,Completed,FALSE,98334
01/01/2023 00:02,pod_121,kube-system,0.68707241,0.761936903,760.6178417,65.66790165,64.30547451,75.36351997,14.31602341,Normal,Failed,TRUE,68272
01/01/2023 00:02,pod_122,kube-system,0.228352474,0.29920122,453.085607,127.8506317,46.82651185,98.14568668,15.11139136,Error,Completed,FALSE,5296
01/01/2023 00:02,pod_123,kube-system,0.751440674,0.056616794,809.50777,23.33586103,91.3879856,73.2593693,88.81809606,Normal,Completed,TRUE,168469
01/01/2023 00:02,pod_124,dev,0.677148859,0.518962728,33.6485185,85.89975261,36.58607547,28.69250095,47.37247806,Warning,Failed,FALSE,22517
01/01/2023 00:02,pod_125,default,0.371177403,0.87948813,173.4083946,160.889977,88.53068533,68.58566093,62.13468975,Normal,Completed,TRUE,86296
01/01/2023 00:02,pod_126,prod,0.488164117,0.144626544,418.5351048,42.58827195,74.25750753,11.71791074,21.15821783,Normal,Started,FALSE,118986
01/01/2023 00:02,pod_127,dev,0.921750009,0.491718896,361.3548699,195.0925904,80.15957544,95.20412448,19.74605189,Normal,Killed,FALSE,79949
01/01/2023 00:02,pod_128,dev,0.27404145,0.817690131,795.6556562,0.059955434,74.89241464,55.92361488,90.70149112,Error,Completed,FALSE,196653
01/01/2023 00:02,pod_129,prod,0.843112525,0.63305926,225.1586655,40.9170058,54.46141943,97.38685837,23.27743824,Warning,Started,TRUE,154656
01/01/2023 00:02,pod_130,default,0.011934337,0.893154354,80.44584333,68.62681085,61.31389773,12.93031448,26.17442827,Warning,OOMKilled,FALSE,151239
01/01/2023 00:02,pod_131,default,0.978500788,0.056690271,778.670278,49.33578564,64.84446302,7.558530684,37.65119039,Warning,Killed,TRUE,165378
01/01/2023 00:02,pod_132,default,0.324212657,0.872420164,347.1613148,102.6922809,37.97370458,9.705422053,71.89120081,Normal,Killed,TRUE,169218
01/01/2023 00:02,pod_133,default,0.215915178,0.91278154,810.3520619,86.1695871,28.83886374,23.99844057,44.56241674,Normal,Failed,FALSE,165031
01/01/2023 00:02,pod_134,kube-system,0.447268522,0.784906937,566.8173708,22.25975979,21.70969754,45.66541412,12.1843358,Normal,OOMKilled,TRUE,92938
01/01/2023 00:02,pod_135,prod,0.895689587,0.234237594,299.8675713,161.2916824,72.91563773,91.15906487,34.64222249,Error,Started,FALSE,27638
01/01/2023 00:02,pod_136,dev,0.832632339,0.281990113,421.0435985,121.5367562,71.93660176,7.666255439,74.74894798,Normal,Killed,TRUE,109330
01/01/2023 00:02,pod_137,kube-system,0.194432984,0.596823472,918.9374329,117.5659933,26.87771325,74.3195103,89.40689013,Normal,Failed,TRUE,184153
01/01/2023 00:02,pod_138,kube-system,0.813131428,0.395153033,736.2964577,46.79669638,45.55620462,20.08243179,86.07812104,Warning,Failed,FALSE,182781
01/01/2023 00:02,pod_139,default,0.087615617,0.569168538,329.6418656,52.79762997,34.83460225,30.60309533,71.82200407,Normal,Failed,TRUE,186789
01/01/2023 00:02,pod_140,default,0.911031316,0.017071722,954.9662323,32.20325777,41.99835203,28.96382242,40.08694914,Warning,Completed,TRUE,130916
01/01/2023 00:02,pod_141,prod,0.897026961,0.659873738,545.5398074,172.7961679,85.84379661,30.96980869,82.62644744,Normal,Completed,FALSE,185036
01/01/2023 00:02,pod_142,kube-system,0.509230899,0.419850683,432.9642681,186.7295626,51.88574471,60.68442657,78.03670434,Warning,Started,TRUE,51029
01/01/2023 00:02,pod_143,dev,0.712281276,0.935148999,913.8999407,11.72854332,24.20292601,57.9709917,8.473196516,Error,Killed,TRUE,50446
01/01/2023 00:02,pod_144,prod,0.337861277,0.474559316,481.2083982,156.8030376,84.95388331,31.76292401,94.89316524,Normal,Killed,FALSE,198610
01/01/2023 00:02,pod_145,default,0.41440909,0.769847827,580.5088632,2.886477992,90.95267508,54.76678439,56.16699682,Normal,Killed,TRUE,33603
01/01/2023 00:02,pod_146,default,0.450987701,0.866987168,516.6744955,169.3616652,53.46866913,95.58126322,96.34967713,Normal,Failed,FALSE,5771
01/01/2023 00:02,pod_147,default,0.862289185,0.519141426,521.2753636,135.6989206,27.73142971,43.94620468,48.230217,Error,Started,FALSE,196972
01/01/2023 00:02,pod_148,kube-system,0.50624635,0.967030542,194.2047967,166.9686224,60.7841141,22.39734102,86.70818745,Warning,Failed,TRUE,74700
01/01/2023 00:02,pod_149,prod,0.923455223,0.265581333,734.4006206,10.06936293,69.58864265,83.76934513,21.62591735,Normal,Started,TRUE,64590
01/01/2023 00:02,pod_150,kube-system,0.119797375,0.352401995,538.3234178,87.23935988,97.79026271,7.624681048,2.414950498,Error,Completed,TRUE,46019
01/01/2023 00:02,pod_151,default,0.366161759,0.307241467,114.5591491,52.55032528,33.18518471,92.99624186,63.03172494,Warning,Failed,TRUE,34604
01/01/2023 00:02,pod_152,default,0.101696414,0.392701595,650.2761663,199.0112294,52.36067891,86.65687452,71.58085656,Warning,Killed,FALSE,13929
01/01/2023 00:02,pod_153,default,0.452563221,0.532235815,8.596190732,4.562354712,41.7652971,41.7889236,8.666667517,Error,Completed,TRUE,166635
01/01/2023 00:02,pod_154,prod,0.424173107,0.060669507,166.6267123,118.3445269,76.45522592,74.96019859,85.61546664,Warning,Started,TRUE,112116
01/01/2023 00:02,pod_155,kube-system,0.068942676,0.247451659,151.6864078,154.7742472,90.23115014,73.6870942,49.20797003,Normal,Started,FALSE,24489
01/01/2023 00:02,pod_156,dev,0.344281922,0.312840265,241.8200818,12.42980499,89.89557955,37.62649458,59.54281631,Warning,Completed,FALSE,106761
01/01/2023 00:02,pod_157,kube-system,0.510721116,0.084099593,870.2014932,23.88970219,65.03581086,28.1603851,4.745443043,Warning,Started,TRUE,192988
01/01/2023 00:02,pod_158,default,0.301676134,0.360397298,811.4924494,95.23689384,96.79279134,93.09693358,72.94234888,Normal,Completed,TRUE,185542
01/01/2023 00:02,pod_159,kube-system,0.454218974,0.401091017,252.4642535,74.25816057,84.680828,63.89369156,66.92213451,Error,Killed,FALSE,199826
01/01/2023 00:02,pod_160,kube-system,0.170595289,0.492004743,126.4388187,82.39432114,33.00832869,8.44702067,56.4873001,Normal,Failed,TRUE,60927
01/01/2023 00:02,pod_161,default,0.39220855,0.46858132,232.2818805,53.49084898,77.9686707,45.22860714,39.3630759,Normal,OOMKilled,FALSE,4561
01/01/2023 00:02,pod_162,prod,0.42817915,0.242577936,925.7954875,122.0768466,61.985093,87.57561794,58.36924301,Normal,Failed,TRUE,2356
01/01/2023 00:02,pod_163,default,0.244101945,0.369709031,371.80407,105.7625602,55.95246848,8.205341372,90.28525249,Normal,Started,FALSE,56880
01/01/2023 00:02,pod_164,prod,0.132765763,0.465968709,91.43628865,91.19267683,47.43401983,9.838545211,50.96750009,Error,Completed,TRUE,180744
01/01/2023 00:02,pod_165,default,0.490169546,0.310613616,634.5003315,98.23624364,75.38339633,29.95756245,1.038580193,Normal,Started,FALSE,34561
01/01/2023 00:02,pod_166,default,0.112850157,0.601436627,797.9222901,83.23904559,40.35233849,84.4319195,8.195825292,Warning,Started,TRUE,82035
01/01/2023 00:02,pod_167,prod,0.218039935,0.126293401,321.8011133,76.79152799,36.69066867,15.81628277,36.98208596,Warning,OOMKilled,TRUE,41550
01/01/2023 00:02,pod_168,default,0.011497259,0.416786852,989.7784875,123.6168523,53.23862488,26.77658606,16.13852987,Warning,Failed,TRUE,102912
01/01/2023 00:02,pod_169,dev,0.391724459,0.715877506,572.1499528,54.76266339,61.88755355,1.616233354,58.77091339,Warning,OOMKilled,FALSE,152567
01/01/2023 00:02,pod_170,prod,0.062230962,0.334781795,647.9283884,114.0410547,55.49644188,29.15616191,20.87990911,Error,Failed,FALSE,23380
01/01/2023 00:02,pod_171,default,0.616731376,0.714854261,750.1444828,64.77362723,52.24724584,12.13821378,6.501153625,Normal,Killed,TRUE,103135
01/01/2023 00:02,pod_172,kube-system,0.953842805,0.807514313,783.4627143,91.69613927,30.57451929,39.70060671,35.30717787,Error,Killed,TRUE,131917
01/01/2023 00:02,pod_173,default,0.578731473,0.772605924,81.72361685,128.0709042,21.59449265,18.18619536,58.02014896,Error,Started,TRUE,85712
01/01/2023 00:02,pod_174,dev,0.136138755,0.836143159,903.4063137,25.68437634,50.03202799,64.09403482,96.39760533,Warning,Failed,FALSE,118719
01/01/2023 00:02,pod_175,default,0.143771584,0.968486394,431.9444979,59.80915687,57.670976,58.61070937,1.105539755,Warning,Failed,TRUE,22377
01/01/2023 00:02,pod_176,dev,0.252895495,0.465805156,132.2339482,108.8900972,26.08098276,68.00610721,37.12468671,Warning,Started,TRUE,161868
01/01/2023 00:02,pod_177,dev,0.768451453,0.97816265,308.5921319,190.2512347,84.38657318,57.16773277,66.28980461,Normal,Failed,TRUE,48993
